KernelName,GridSize,BlockSize,Comp_inst_kernel,avg_comp_lat,glob_inst_kernel,avg_glob_lat,avg_shar_lat,block_size,misc_inst_kernel,branch,glob_load_sm,glob_store_sm,inst_issue_cycles,cache_penalty,Avg,Time,Regs,Loops
matrix_softmax,10609,361,205,77.73658536585366,35,530.2, NaN,361,27,576,504,336,5413740.0,1858.3540297041427,160.0,3816121778.0,40,10
matrix_softmax,8281,361,205,77.73658536585366,35,530.2, NaN,361,27,456,399,266,3345238.0,4372.881438193193,160.0,2637848396.0,40,10
matrix_softmax,256,361,205,77.73658536585366,35,530.2, NaN,361,27,24,21,14,5437.0,154.74995930989584,67.0,20133985.0,40,10
matrix_det,60109009,4,249,61.2289156626506,2,492.0,36.0,4,81,61656,1468,1468,27919695012.0,19609.87155394864,54.0,21431496.0,39,10
matrix_det,4363921,4,249,61.2289156626506,2,492.0,36.0,4,81,4494,107,107,147742557.0,1426.8826000241545,52.0,108061911.0,39,10
matrix_det,17572864,4,249,61.2289156626506,2,492.0,36.0,4,81,18060,430,430,2390870520.0,5741.181322373863,52.0,38275756.0,39,10
matrix_det,20304036,4,249,61.2289156626506,2,492.0,36.0,4,81,20832,496,496,3186464022.0,6622.872366049855,52.0,114819989.0,39,10
matrix_det,56942116,4,249,61.2289156626506,2,492.0,36.0,4,81,58422,1391,1391,25061424613.0,18581.42310733466,52.0,81106294.0,39,10
matrix_det,28408900,4,249,61.2289156626506,2,492.0,36.0,4,81,29148,694,694,6238194061.0,9270.32163996466,52.0,35210328.0,39,10
matrix_det,96294969,4,249,61.2289156626506,2,492.0,36.0,4,81,98742,2351,2351,71631037217.0,31408.644902926997,59.0,34749223.0,39,10
matrix_det,60621796,4,249,61.2289156626506,2,492.0,36.0,4,81,62202,1481,1481,28407229648.0,19782.87276290223,64.0,32892436.0,39,10
matrix_det,59954049,4,249,61.2289156626506,2,492.0,36.0,4,81,61488,1464,1464,27771839172.0,19557.122540490174,66.0,22914183.0,39,10
matrix_det,27962944,4,249,61.2289156626506,2,492.0,36.0,4,81,28686,683,683,6042945120.0,9123.067182523238,63.0,98138978.0,39,10
matrix_det,81613156,4,249,61.2289156626506,2,492.0,36.0,4,81,83706,1993,1993,51465062370.0,26624.5236914575,64.0,35006954.0,39,10
matrix_det,22524516,4,249,61.2289156626506,2,492.0,36.0,4,81,23100,550,550,3919793006.0,7345.599224584034,65.0,25419371.0,39,10
matrix_det,37295449,4,249,61.2289156626506,2,492.0,36.0,4,81,38262,911,911,10750264894.0,12167.557525026794,64.0,17949474.0,39,10
matrix_det,45576001,4,249,61.2289156626506,2,492.0,36.0,4,81,46746,1113,1113,16050051281.0,14868.82550360548,64.0,37242860.0,39,10
matrix_det,36638809,4,249,61.2289156626506,2,492.0,36.0,4,81,37590,895,895,10375507054.0,11955.942528744275,63.0,82259652.0,39,10
matrix_det,96530625,4,249,61.2289156626506,2,492.0,36.0,4,81,98994,2357,2357,71989598211.0,31488.81785241546,64.0,34434638.0,39,10
matrix_det,12967201,4,249,61.2289156626506,2,492.0,36.0,4,81,13314,317,317,1300620290.0,4232.138254497009,64.0,17915657.0,39,10
matrix_det,88003161,4,249,61.2289156626506,2,492.0,36.0,4,81,90258,2149,2149,59838361974.0,28709.398603936545,64.0,38221626.0,39,10
matrix_det,94148209,4,249,61.2289156626506,2,492.0,36.0,4,81,96558,2299,2299,68485098224.0,30713.913100954916,64.0,35925912.0,39,10
matrix_det,6640929,4,249,61.2289156626506,2,492.0,36.0,4,81,6846,163,163,342500673.0,2174.8373378843776,65.0,19790029.0,39,10
matrix_det,292681,4,249,61.2289156626506,2,492.0,36.0,4,81,336,8,8,740826.0,102.41929524739584,63.0,113951375.0,39,10
matrix_det,62694724,4,249,61.2289156626506,2,492.0,36.0,4,81,64302,1531,1531,30370448913.0,20452.42097599788,67.0,22603586.0,39,10
matrix_det,9042049,4,249,61.2289156626506,2,492.0,36.0,4,81,9282,221,221,632272270.0,2950.1607706872496,63.0,105829067.0,39,10
matrix_det,54110736,4,249,61.2289156626506,2,492.0,36.0,4,81,55524,1322,1322,22633929032.0,17661.129507447768,64.0,36265989.0,39,10
matrix_det,71199844,4,249,61.2289156626506,2,492.0,36.0,4,81,73038,1739,1739,39176321338.0,23230.24422110514,64.0,93019415.0,39,10
matrix_det,18378369,4,249,61.2289156626506,2,492.0,36.0,4,81,18858,449,449,2610948694.0,5995.895880562919,64.0,33140803.0,39,10
matrix_det,34105600,4,249,61.2289156626506,2,492.0,36.0,4,81,34986,833,833,8989090425.0,11126.801373499722,64.0,35680459.0,39,10
matrix_det,9828225,4,249,61.2289156626506,2,492.0,36.0,4,81,10080,240,240,746330760.0,3204.259836895866,63.0,94727271.0,39,10
matrix_det,28366276,4,249,61.2289156626506,2,492.0,36.0,4,81,29106,693,693,6219859164.0,9257.2906529624,65.0,22422674.0,39,10
matrix_det,14100025,4,249,61.2289156626506,2,492.0,36.0,4,81,14490,345,345,1539159949.0,4605.685386822853,64.0,35569069.0,39,10
matrix_det,15031129,16,249,61.2289156626506,2,492.0,36.0,16,81,61656,1468,1468,27926896378.0,19609.23762136292,54.0,22567578.0,39,10
matrix_det,1092025,16,249,61.2289156626506,2,492.0,36.0,16,81,4494,107,107,147883937.0,1425.4039009570442,52.0,35795076.0,39,10
matrix_det,4393216,16,249,61.2289156626506,2,492.0,36.0,16,81,18060,430,430,2390870520.0,5741.181322373863,52.0,79194211.0,39,10
matrix_det,5076009,16,249,61.2289156626506,2,492.0,36.0,16,81,20832,496,496,3186464022.0,6622.872366049855,52.0,39748838.0,39,10
matrix_det,14235529,16,249,61.2289156626506,2,492.0,36.0,16,81,58422,1391,1391,25061424613.0,18581.42310733466,54.0,41637137.0,39,10
matrix_det,7102225,16,249,61.2289156626506,2,492.0,36.0,16,81,29148,694,694,6238194061.0,9270.32163996466,64.0,33412996.0,39,10
matrix_det,24078649,16,249,61.2289156626506,2,492.0,36.0,16,81,98784,2352,2352,71676115434.0,31422.71398380518,64.0,36702763.0,39,10
matrix_det,15155449,16,249,61.2289156626506,2,492.0,36.0,16,81,62202,1481,1481,28407229648.0,19782.87276290223,64.0,110779034.0,39,10
matrix_det,14992384,16,249,61.2289156626506,2,492.0,36.0,16,81,61530,1465,1465,27797988240.0,19569.840211091712,64.0,114281181.0,39,10
matrix_det,6990736,16,249,61.2289156626506,2,492.0,36.0,16,81,28686,683,683,6042945120.0,9123.067182523238,64.0,93855411.0,39,10
matrix_det,20403289,16,249,61.2289156626506,2,492.0,36.0,16,81,83706,1993,1993,51465062370.0,26624.5236914575,64.0,41305290.0,39,10
matrix_det,5631129,16,249,61.2289156626506,2,492.0,36.0,16,81,23100,550,550,3919793006.0,7345.599224584034,65.0,21073615.0,39,10
matrix_det,9326916,16,249,61.2289156626506,2,492.0,36.0,16,81,38262,911,911,10753788414.0,12168.696163052591,64.0,35924937.0,39,10
matrix_det,11397376,16,249,61.2289156626506,2,492.0,36.0,16,81,46788,1114,1114,16069231656.0,14880.895727671452,64.0,30088372.0,39,10
matrix_det,9162729,16,249,61.2289156626506,2,492.0,36.0,16,81,37590,895,895,10378936974.0,11954.199442274372,63.0,84827107.0,39,10
matrix_det,24137569,16,249,61.2289156626506,2,492.0,36.0,16,81,99036,2358,2358,72034800201.0,31502.894841820973,64.0,39094120.0,39,10
matrix_det,3243601,16,249,61.2289156626506,2,492.0,36.0,16,81,13314,317,317,1301342456.0,4231.6433570478985,65.0,19884249.0,39,10
matrix_det,22005481,16,249,61.2289156626506,2,492.0,36.0,16,81,90258,2149,2149,59851123408.0,28709.82611470837,64.0,36259284.0,39,10
matrix_det,23541904,16,249,61.2289156626506,2,492.0,36.0,16,81,96600,2300,2300,68529011175.0,30727.91051703483,64.0,37788134.0,39,10
matrix_det,1661521,16,249,61.2289156626506,2,492.0,36.0,16,81,6846,163,163,342766383.0,2173.67295926062,64.0,109198577.0,39,10
matrix_det,73441,16,249,61.2289156626506,2,492.0,36.0,16,81,336,8,8,743580.0,102.79827473958332,64.0,29086193.0,39,10
matrix_det,15673681,16,249,61.2289156626506,2,492.0,36.0,16,81,64302,1531,1531,30370448913.0,20452.42097599788,64.0,32738686.0,39,10
matrix_det,2262016,16,249,61.2289156626506,2,492.0,36.0,16,81,9282,221,221,632692944.0,2949.2792429351316,64.0,113360259.0,39,10
matrix_det,13527684,16,249,61.2289156626506,2,492.0,36.0,16,81,55524,1322,1322,22633929032.0,17661.129507447768,59.0,95542954.0,39,10
matrix_det,17799961,16,249,61.2289156626506,2,492.0,36.0,16,81,73038,1739,1739,39176321338.0,23230.24422110514,60.0,36755087.0,39,10
matrix_det,4596736,16,249,61.2289156626506,2,492.0,36.0,16,81,18858,449,449,2612167056.0,5995.847772375078,64.0,34677708.0,39,10
matrix_det,8526400,16,249,61.2289156626506,2,492.0,36.0,16,81,34986,833,833,8989090425.0,11126.801373499722,65.0,22510106.0,39,10
matrix_det,2458624,16,249,61.2289156626506,2,492.0,36.0,16,81,10122,241,241,749918736.0,3216.8096372635932,64.0,17783293.0,39,10
matrix_det,7091569,16,249,61.2289156626506,2,492.0,36.0,16,81,29106,693,693,6219859164.0,9257.2906529624,64.0,82158903.0,39,10
matrix_det,3526884,16,249,61.2289156626506,2,492.0,36.0,16,81,14490,345,345,1539980834.0,4605.290761978281,64.0,35464625.0,39,10
matrix_det,3759721,64,249,61.2289156626506,2,492.0,36.0,64,81,61698,1469,1469,27960340129.0,19624.175890807543,64.0,33509077.0,39,10
matrix_det,273529,64,249,61.2289156626506,2,492.0,36.0,64,81,4494,107,107,148167240.0,1425.29402086828,64.0,31962960.0,39,10
matrix_det,1098304,64,249,61.2289156626506,2,492.0,36.0,64,81,18018,429,429,2385310356.0,5727.8297379032265,64.0,30654498.0,39,10
matrix_det,1270129,64,249,61.2289156626506,2,492.0,36.0,64,81,20874,497,497,3195723947.0,6636.415862399689,64.0,36077615.0,39,10
matrix_det,3560769,64,249,61.2289156626506,2,492.0,36.0,64,81,58422,1391,1391,25074712749.0,18582.731618106776,64.0,94403506.0,39,10
matrix_det,1776889,64,249,61.2289156626506,2,492.0,36.0,64,81,29190,695,695,6251872890.0,9282.095573950462,64.0,36555656.0,39,10
matrix_det,6022116,64,249,61.2289156626506,2,492.0,36.0,64,81,98826,2353,2353,71735822174.0,31434.64745748831,64.0,36709269.0,39,10
matrix_det,3790809,64,249,61.2289156626506,2,492.0,36.0,64,81,62202,1481,1481,28421827403.0,19784.49484501865,64.0,115126103.0,39,10
matrix_det,3748096,64,249,61.2289156626506,2,492.0,36.0,64,81,61530,1465,1465,27797988240.0,19569.840211091712,64.0,32520556.0,39,10
matrix_det,1747684,64,249,61.2289156626506,2,492.0,36.0,64,81,28686,683,683,6042945120.0,9123.067182523238,64.0,82121313.0,39,10
matrix_det,5103081,64,249,61.2289156626506,2,492.0,36.0,64,81,83748,1994,1994,51513689039.0,26638.286114496084,64.0,34840444.0,39,10
matrix_det,1408969,64,249,61.2289156626506,2,492.0,36.0,64,81,23142,551,551,3930230964.0,7359.457816928041,64.0,37587875.0,39,10
matrix_det,2331729,64,249,61.2289156626506,2,492.0,36.0,64,81,38262,911,911,10753788414.0,12168.696163052591,65.0,20436016.0,39,10
matrix_det,2849344,64,249,61.2289156626506,2,492.0,36.0,64,81,46746,1113,1113,16054806852.0,14867.53765251196,64.0,37160383.0,39,10
matrix_det,2292196,64,249,61.2289156626506,2,492.0,36.0,64,81,37632,896,896,10397401056.0,11966.918837218522,64.0,115961658.0,39,10
matrix_det,6036849,64,249,61.2289156626506,2,492.0,36.0,64,81,99078,2359,2359,72094691879.0,31514.843827130702,59.0,95526299.0,39,10
matrix_det,811801,64,249,61.2289156626506,2,492.0,36.0,64,81,13356,318,318,1306898134.0,4246.853669422117,63.0,36401511.0,39,10
matrix_det,5503716,64,249,61.2289156626506,2,492.0,36.0,64,81,90300,2150,2150,59904508837.0,28724.04260390602,64.0,36743649.0,39,10
matrix_det,5885476,64,249,61.2289156626506,2,492.0,36.0,64,81,96558,2299,2299,68499215952.0,30714.550555940474,64.0,94001559.0,39,10
matrix_det,416025,64,249,61.2289156626506,2,492.0,36.0,64,81,6846,163,163,343298629.0,2174.197379706418,64.0,33334010.0,39,10
matrix_det,18496,64,249,61.2289156626506,2,492.0,36.0,64,81,336,8,8,749088.0,103.55833333333334,65.0,19640973.0,39,10
matrix_det,3920400,64,249,61.2289156626506,2,492.0,36.0,64,81,64344,1532,1532,30405642300.0,20464.726980890944,64.0,37521774.0,39,10
matrix_det,565504,64,249,61.2289156626506,2,492.0,36.0,64,81,9282,221,221,632692944.0,2949.2792429351316,65.0,21961554.0,39,10
matrix_det,3381921,64,249,61.2289156626506,2,492.0,36.0,64,81,55524,1322,1322,22633929032.0,17661.129507447768,64.0,80354100.0,39,10
matrix_det,4452100,64,249,61.2289156626506,2,492.0,36.0,64,81,73080,1740,1740,39217435875.0,23246.07610416284,64.0,37193718.0,39,10
matrix_det,1149184,64,249,61.2289156626506,2,492.0,36.0,64,81,18858,449,449,2612167056.0,5995.847772375078,64.0,33347963.0,39,10
matrix_det,2131600,64,249,61.2289156626506,2,492.0,36.0,64,81,34986,833,833,8989090425.0,11126.801373499722,64.0,32404253.0,39,10
matrix_det,614656,64,249,61.2289156626506,2,492.0,36.0,64,81,10122,241,241,749918736.0,3216.8096372635932,64.0,32292496.0,39,10
matrix_det,1774224,64,249,61.2289156626506,2,492.0,36.0,64,81,29148,694,694,6233514246.0,9269.059381242318,64.0,111828495.0,39,10
matrix_det,881721,64,249,61.2289156626506,2,492.0,36.0,64,81,14490,345,345,1539980834.0,4605.290761978281,64.0,106572353.0,39,10
matrix_det,940900,256,249,61.2289156626506,2,492.0,36.0,256,81,61782,1471,1471,28027293975.0,19651.21458752204,64.0,96136144.0,39,10
matrix_det,68644,256,249,61.2289156626506,2,492.0,36.0,256,81,4536,108,108,150124428.0,1441.255859375,64.0,30427848.0,39,10
matrix_det,274576,256,249,61.2289156626506,2,492.0,36.0,256,81,18018,429,429,2385310356.0,5727.8297379032265,64.0,32113859.0,39,10
matrix_det,318096,256,249,61.2289156626506,2,492.0,36.0,256,81,20874,497,497,3201397668.0,6636.804566998715,64.0,36140405.0,39,10
matrix_det,891136,256,249,61.2289156626506,2,492.0,36.0,256,81,58506,1393,1393,25137387072.0,18609.227521929824,64.0,34447045.0,39,10
matrix_det,444889,256,249,61.2289156626506,2,492.0,36.0,256,81,29232,696,696,6270265566.0,9295.142274145986,64.0,84100187.0,39,10
matrix_det,1505529,256,249,61.2289156626506,2,492.0,36.0,256,81,98826,2353,2353,71735822174.0,31434.64745748831,64.0,35848136.0,39,10
matrix_det,948676,256,249,61.2289156626506,2,492.0,36.0,256,81,62286,1483,1483,28489451787.0,19811.617047336094,64.0,37416866.0,39,10
matrix_det,937024,256,249,61.2289156626506,2,492.0,36.0,256,81,61488,1464,1464,27779013504.0,19556.481958387896,64.0,32924903.0,39,10
matrix_det,436921,256,249,61.2289156626506,2,492.0,36.0,256,81,28686,683,683,6042945120.0,9123.067182523238,64.0,32549545.0,39,10
matrix_det,1276900,256,249,61.2289156626506,2,492.0,36.0,256,81,83832,1996,1996,51611021100.0,26665.818970791064,62.0,97785338.0,39,10
matrix_det,352836,256,249,61.2289156626506,2,492.0,36.0,256,81,23184,552,552,3944000808.0,7370.979468424102,64.0,34520245.0,39,10
matrix_det,583696,256,249,61.2289156626506,2,492.0,36.0,256,81,38304,912,912,10779697728.0,12180.922407753387,64.0,34318331.0,39,10
matrix_det,712336,256,249,61.2289156626506,2,492.0,36.0,256,81,46746,1113,1113,16054806852.0,14867.53765251196,64.0,109675911.0,39,10
matrix_det,573049,256,249,61.2289156626506,2,492.0,36.0,256,81,37632,896,896,10397401056.0,11966.918837218522,64.0,80378137.0,39,10
matrix_det,1510441,256,249,61.2289156626506,2,492.0,36.0,256,81,99120,2360,2360,72183975390.0,31528.237411940707,64.0,34755049.0,39,10
matrix_det,203401,256,249,61.2289156626506,2,492.0,36.0,256,81,13356,318,318,1309800739.0,4244.8825678688045,64.0,37038208.0,39,10
matrix_det,1375929,256,249,61.2289156626506,2,492.0,36.0,256,81,90300,2150,2150,59904508837.0,28724.04260390602,64.0,36529781.0,39,10
matrix_det,1471369,256,249,61.2289156626506,2,492.0,36.0,256,81,96558,2299,2299,68499215952.0,30714.550555940474,64.0,36271396.0,39,10
matrix_det,104329,256,249,61.2289156626506,2,492.0,36.0,256,81,6846,163,163,344363946.0,2175.2499315811306,64.0,110135615.0,39,10
matrix_det,4624,256,249,61.2289156626506,2,492.0,36.0,256,81,336,8,8,749088.0,103.55833333333334,64.0,31830184.0,39,10
matrix_det,980100,256,249,61.2289156626506,2,492.0,36.0,256,81,64344,1532,1532,30405642300.0,20464.726980890944,64.0,97201589.0,39,10
matrix_det,141376,256,249,61.2289156626506,2,492.0,36.0,256,81,9282,221,221,632692944.0,2949.2792429351316,64.0,34511240.0,39,10
matrix_det,846400,256,249,61.2289156626506,2,492.0,36.0,256,81,55566,1323,1323,22675690800.0,17673.76495046714,64.0,32227337.0,39,10
matrix_det,1113025,256,249,61.2289156626506,2,492.0,36.0,256,81,73038,1739,1739,39194897118.0,23232.71629030987,64.0,81999394.0,39,10
matrix_det,287296,256,249,61.2289156626506,2,492.0,36.0,256,81,18858,449,449,2612167056.0,5995.847772375078,64.0,32110151.0,39,10
matrix_det,532900,256,249,61.2289156626506,2,492.0,36.0,256,81,34986,833,833,8989090425.0,11126.801373499722,64.0,28362696.0,39,10
matrix_det,153664,256,249,61.2289156626506,2,492.0,36.0,256,81,10080,240,240,746807040.0,3203.461879432624,64.0,37117997.0,39,10
matrix_det,443556,256,249,61.2289156626506,2,492.0,36.0,256,81,29106,693,693,6224532237.0,9255.703387897587,64.0,36021965.0,39,10
matrix_det,220900,256,249,61.2289156626506,2,492.0,36.0,256,81,14532,346,346,1547735850.0,4619.916051370039,64.0,28491173.0,39,10
matrix_det,235225,1024,249,61.2289156626506,2,492.0,36.0,1024,81,61740,1470,1470,28008240750.0,19637.855502146427,64.0,115277451.0,39,10
matrix_det,17161,1024,249,61.2289156626506,2,492.0,36.0,1024,81,4494,107,107,148734387.0,1427.9108977141204,64.0,87533314.0,39,10
matrix_det,68644,1024,249,61.2289156626506,2,492.0,36.0,1024,81,18018,429,429,2385310356.0,5727.8297379032265,65.0,19314240.0,39,10
matrix_det,79524,1024,249,61.2289156626506,2,492.0,36.0,1024,81,20874,497,497,3201397668.0,6636.804566998715,53.0,36999242.0,39,10
matrix_det,222784,1024,249,61.2289156626506,2,492.0,36.0,1024,81,58464,1392,1392,25119341568.0,18595.86842105263,53.0,17823877.0,39,10
matrix_det,111556,1024,249,61.2289156626506,2,492.0,36.0,1024,81,29274,697,697,6298117092.0,9310.756780540278,54.0,45610978.0,39,10
matrix_det,376996,1024,249,61.2289156626506,2,492.0,36.0,1024,81,98952,2356,2356,71944408656.0,31474.741864451476,65.0,19160704.0,39,10
matrix_det,237169,1024,249,61.2289156626506,2,492.0,36.0,1024,81,62244,1482,1482,28470241098.0,19798.25789895624,64.0,22760311.0,39,10
matrix_det,234256,1024,249,61.2289156626506,2,492.0,36.0,1024,81,61488,1464,1464,27779013504.0,19556.481958387896,64.0,16964492.0,39,10
matrix_det,109561,1024,249,61.2289156626506,2,492.0,36.0,1024,81,28770,685,685,6078992085.0,9148.941641151505,64.0,81472936.0,39,10
matrix_det,319225,1024,249,61.2289156626506,2,492.0,36.0,1024,81,83790,1995,1995,51585163875.0,26652.459342048187,64.0,34261894.0,39,10
matrix_det,88209,1024,249,61.2289156626506,2,492.0,36.0,1024,81,23142,551,551,3936855879.0,7357.626244749421,65.0,19938515.0,39,10
matrix_det,145924,1024,249,61.2289156626506,2,492.0,36.0,1024,81,38304,912,912,10779697728.0,12180.922407753387,64.0,17136530.0,39,10
matrix_det,178084,1024,249,61.2289156626506,2,492.0,36.0,1024,81,46746,1113,1113,16054806852.0,14867.53765251196,64.0,16921374.0,39,10
matrix_det,143641,1024,249,61.2289156626506,2,492.0,36.0,1024,81,37716,898,898,10448159058.0,11993.95605291123,64.0,16938879.0,39,10
matrix_det,378225,1024,249,61.2289156626506,2,492.0,36.0,1024,81,99288,2364,2364,72424035900.0,31581.77471752208,65.0,19133068.0,39,10
matrix_det,51076,1024,249,61.2289156626506,2,492.0,36.0,1024,81,13398,319,319,1319752764.0,4260.015743134311,64.0,38882919.0,39,10
matrix_det,344569,1024,249,61.2289156626506,2,492.0,36.0,1024,81,90468,2154,2154,60118331706.0,28775.241717621673,64.0,32524957.0,39,10
matrix_det,368449,1024,249,61.2289156626506,2,492.0,36.0,1024,81,96726,2303,2303,68731581807.0,30767.419914707458,64.0,89198987.0,39,10
matrix_det,26244,1024,249,61.2289156626506,2,492.0,36.0,1024,81,6888,164,164,348625296.0,2187.8864299610896,64.0,31246757.0,39,10
matrix_det,1156,1024,249,61.2289156626506,2,492.0,36.0,1024,81,294,7,7,655452.0,90.61354166666666,64.0,18947970.0,39,10
matrix_det,245025,1024,249,61.2289156626506,2,492.0,36.0,1024,81,64302,1531,1531,30385795275.0,20451.368804010468,64.0,32209473.0,39,10
matrix_det,35344,1024,249,61.2289156626506,2,492.0,36.0,1024,81,9282,221,221,632692944.0,2949.2792429351316,64.0,16992600.0,39,10
matrix_det,211600,1024,249,61.2289156626506,2,492.0,36.0,1024,81,55566,1323,1323,22675690800.0,17673.76495046714,64.0,112698766.0,39,10
matrix_det,278784,1024,249,61.2289156626506,2,492.0,36.0,1024,81,73164,1742,1742,39336979968.0,23271.322411052697,65.0,21279394.0,39,10
matrix_det,71824,1024,249,61.2289156626506,2,492.0,36.0,1024,81,18858,449,449,2612167056.0,5995.847772375078,64.0,34769088.0,39,10
matrix_det,133225,1024,249,61.2289156626506,2,492.0,36.0,1024,81,34986,833,833,8989090425.0,11126.801373499722,64.0,76092673.0,39,10
matrix_det,38416,1024,249,61.2289156626506,2,492.0,36.0,1024,81,10080,240,240,746807040.0,3203.461879432624,64.0,16820699.0,39,10
matrix_det,110889,1024,249,61.2289156626506,2,492.0,36.0,1024,81,29106,693,693,6224532237.0,9255.703387897587,64.0,32501193.0,39,10
matrix_det,55225,1024,249,61.2289156626506,2,492.0,36.0,1024,81,14490,345,345,1543262625.0,4606.563692840068,64.0,20634994.0,39,10
matrix_det,602176,400,249,61.2289156626506,2,492.0,36.0,400,81,61782,1471,1471,28027293975.0,19651.21458752204,64.0,37028822.0,39,10
matrix_det,43681,400,249,61.2289156626506,2,492.0,36.0,400,81,4494,107,107,147883937.0,1425.4039009570442,65.0,19375152.0,39,10
matrix_det,176400,400,249,61.2289156626506,2,492.0,36.0,400,81,18102,431,431,2405586093.0,5756.519894925353,64.0,36577381.0,39,10
matrix_det,203401,400,249,61.2289156626506,2,492.0,36.0,400,81,20874,497,497,3198559549.0,6636.6090762540225,64.0,90502409.0,39,10
matrix_det,570025,400,249,61.2289156626506,2,492.0,36.0,400,81,58464,1392,1392,25106036832.0,18594.55505118844,64.0,34052463.0,39,10
matrix_det,284089,400,249,61.2289156626506,2,492.0,36.0,400,81,29148,694,694,6238194061.0,9270.32163996466,64.0,35571777.0,39,10
matrix_det,284089,400,249,61.2289156626506,2,492.0,36.0,400,81,29148,694,694,6238194061.0,9270.32163996466,64.0,36434052.0,39,10
matrix_det,964324,400,249,61.2289156626506,2,492.0,36.0,400,81,98910,2355,2355,71855322117.0,31461.369139675036,64.0,115208663.0,39,10
matrix_det,606841,400,249,61.2289156626506,2,492.0,36.0,400,81,62244,1482,1482,28455625984.0,19796.631310008397,64.0,77606830.0,39,10
matrix_det,600625,400,249,61.2289156626506,2,492.0,36.0,400,81,61614,1467,1467,27879086766.0,19598.41995760225,64.0,35801860.0,39,10
matrix_det,279841,400,249,61.2289156626506,2,492.0,36.0,400,81,28728,684,684,6056370526.0,9134.786395598529,64.0,31912734.0,39,10
matrix_det,817216,400,249,61.2289156626506,2,492.0,36.0,400,81,83832,1996,1996,51611021100.0,26665.818970791064,64.0,31998960.0,39,10
matrix_det,225625,400,249,61.2289156626506,2,492.0,36.0,400,81,23142,551,551,3933542027.0,7359.962605975221,65.0,21484573.0,39,10
matrix_det,373321,400,249,61.2289156626506,2,492.0,36.0,400,81,38304,912,912,10772642952.0,12181.48634113366,64.0,33831017.0,39,10
matrix_det,456976,400,249,61.2289156626506,2,492.0,36.0,400,81,46872,1116,1116,16136250975.0,14908.718780581676,64.0,110893227.0,39,10
matrix_det,367236,400,249,61.2289156626506,2,492.0,36.0,400,81,37674,897,897,10422760176.0,11981.855448738472,64.0,37959985.0,39,10
matrix_det,966289,400,249,61.2289156626506,2,492.0,36.0,400,81,99078,2359,2359,72124034448.0,31513.4366893487,64.0,90409494.0,39,10
matrix_det,130321,400,249,61.2289156626506,2,492.0,36.0,400,81,13398,319,319,1315376283.0,4260.100058368784,64.0,34381431.0,39,10
matrix_det,881721,400,249,61.2289156626506,2,492.0,36.0,400,81,90426,2153,2153,60064829444.0,28763.861376202873,62.0,35652321.0,39,10
matrix_det,942841,400,249,61.2289156626506,2,492.0,36.0,400,81,96684,2302,2302,68673441829.0,30752.77552180869,64.0,94880168.0,39,10
matrix_det,66564,400,249,61.2289156626506,2,492.0,36.0,400,81,6846,163,163,343298629.0,2174.197379706418,65.0,23551285.0,39,10
matrix_det,3025,400,249,61.2289156626506,2,492.0,36.0,400,81,336,8,8,765693.0,102.91488082320602,64.0,28701738.0,39,10
matrix_det,627264,400,249,61.2289156626506,2,492.0,36.0,400,81,64344,1532,1532,30405642300.0,20464.726980890944,64.0,35840009.0,39,10
matrix_det,90601,400,249,61.2289156626506,2,492.0,36.0,400,81,9324,222,222,636400962.0,2963.7101556155635,64.0,25968651.0,39,10
matrix_det,541696,400,249,61.2289156626506,2,492.0,36.0,400,81,55566,1323,1323,22675690800.0,17673.76495046714,64.0,35196319.0,39,10
matrix_det,712336,400,249,61.2289156626506,2,492.0,36.0,400,81,73080,1740,1740,39217435875.0,23246.07610416284,64.0,82590546.0,39,10
matrix_det,184041,400,249,61.2289156626506,2,492.0,36.0,400,81,18900,450,450,2620426950.0,6009.107219099433,64.0,32031680.0,39,10
matrix_det,341056,400,249,61.2289156626506,2,492.0,36.0,400,81,34986,833,833,8989090425.0,11126.801373499722,64.0,35426273.0,39,10
matrix_det,98596,400,249,61.2289156626506,2,492.0,36.0,400,81,10122,241,241,751833014.0,3216.466585401585,64.0,22429745.0,39,10
matrix_det,284089,400,249,61.2289156626506,2,492.0,36.0,400,81,29148,694,694,6238194061.0,9270.32163996466,64.0,35571777.0,39,10
matrix_det,284089,400,249,61.2289156626506,2,492.0,36.0,400,81,29148,694,694,6238194061.0,9270.32163996466,64.0,36434052.0,39,10
matrix_det,141376,400,249,61.2289156626506,2,492.0,36.0,400,81,14532,346,346,1547735850.0,4619.916051370039,65.0,20109823.0,39,10
matrix_det,497025,484,249,61.2289156626506,2,492.0,36.0,484,81,61698,1469,1469,27953126421.0,19624.809132463623,64.0,107266470.0,39,10
matrix_det,36100,484,249,61.2289156626506,2,492.0,36.0,484,81,4494,107,107,147883937.0,1425.4039009570442,64.0,106505904.0,39,10
matrix_det,145924,484,249,61.2289156626506,2,492.0,36.0,484,81,18144,432,432,2413463850.0,5769.665628184443,64.0,78583257.0,39,10
matrix_det,168100,484,249,61.2289156626506,2,492.0,36.0,484,81,20874,497,497,3198559549.0,6636.6090762540225,64.0,31916074.0,39,10
matrix_det,470596,484,249,61.2289156626506,2,492.0,36.0,484,81,58422,1391,1391,25061424613.0,18581.42310733466,64.0,34429435.0,39,10
matrix_det,235225,484,249,61.2289156626506,2,492.0,36.0,484,81,29190,695,695,6258909765.0,9283.997303767606,64.0,35949836.0,39,10
